mon_estacao_dados_data,mon_estacao_dados_hora,mon_estacao_dados_precipitacao,mon_estacao_dados_temperatura,mon_estacao_dados_pressao_atm_media,mon_estacao_dados_temperatura_media,mon_estacao_dados_umidade_media,mon_estacao_dados_radiacao_solar_global,mon_estacao_dados_direcao_media_1h,mon_estacao_dados_direcao_rajada_1h,mon_estacao_dados_velocidade_vento_media_1h
2017-06-08,05:00:00,0.00,25.00,1012.00,24.50,95.00,-3.45,0.20,4.70,218.00
2017-06-08,06:00:00,6.20,24.00,1011.40,23.50,98.00,-3.42,1.60,3.30,82.00
2017-06-08,07:00:00,0.00,24.00,1011.50,23.10,100.00,-2.49,0.40,3.30,348.00
2017-06-08,08:00:00,0.00,24.00,1011.60,23.10,-1.00,-3.32,0.20,1.40,318.00
2017-06-08,09:00:00,0.00,24.00,1012.20,23.30,-1.00,108.26,0.80,1.50,272.00
2017-06-08,10:00:00,0.00,24.00,1012.80,24.50,-1.00,677.28,0.70,2.00,273.00
2017-06-08,11:00:00,0.00,26.00,1013.30,27.90,-1.00,1775.28,1.60,3.90,106.00
2017-06-08,12:00:00,0.00,29.00,1013.30,29.30,89.00,3495.91,2.30,6.20,115.00
2017-06-08,13:00:00,0.00,30.00,1013.30,30.40,80.00,2649.52,2.00,7.00,92.00
2017-06-08,14:00:00,0.00,31.00,1013.30,30.50,74.00,2696.95,1.90,7.20,109.00
2017-06-08,15:00:00,0.00,31.00,1012.90,30.00,78.00,2232.66,2.30,7.80,124.00
2017-06-08,16:00:00,0.00,31.00,1012.20,29.70,78.00,2651.59,2.70,7.10,111.00
2017-06-08,17:00:00,0.00,31.00,1011.50,29.80,78.00,3051.87,2.00,7.10,107.00
2017-06-08,18:00:00,0.00,31.00,1011.20,28.60,79.00,1850.11,1.80,5.70,117.00
2017-06-08,19:00:00,0.00,31.00,1011.20,29.10,79.00,1661.10,2.20,5.80,127.00
2017-06-08,20:00:00,0.00,29.00,1011.60,27.90,81.00,421.67,1.80,5.40,143.00
2017-06-08,21:00:00,0.00,28.00,1012.20,26.90,84.00,4.65,1.50,4.90,134.00
2017-06-08,22:00:00,0.00,27.00,1012.70,26.70,85.00,-3.53,1.20,4.80,121.00
2017-06-08,23:00:00,0.00,27.00,1013.40,26.40,87.00,-3.54,1.10,4.60,141.00
2017-06-09,00:00:00,0.00,26.00,1013.70,25.80,88.00,-3.53,1.10,3.90,149.00
2017-06-09,01:00:00,0.00,26.00,1013.80,25.50,93.00,-3.54,0.60,3.10,174.00
2017-06-09,02:00:00,0.00,25.00,1013.70,24.40,95.00,-3.53,0.80,2.30,188.00
2017-06-09,03:00:00,0.00,25.00,1013.70,24.10,97.00,-3.54,0.30,1.90,259.00
2017-06-09,04:00:00,0.00,24.00,1013.50,23.40,98.00,-3.40,0.50,0.80,294.00
2017-06-09,05:00:00,0.20,24.00,1013.00,23.40,100.00,-3.20,0.80,1.40,333.00
2017-06-09,06:00:00,2.40,24.00,1012.70,23.60,100.00,-2.31,0.90,2.70,340.00
2017-06-09,07:00:00,3.40,24.00,1012.80,23.50,-1.00,-2.62,1.10,2.90,163.00
2017-06-09,08:00:00,0.20,24.00,1012.90,23.30,-1.00,-3.11,0.80,2.80,176.00
2017-06-09,09:00:00,0.00,24.00,1013.20,23.40,-1.00,40.81,0.50,2.70,34.00
2017-06-09,10:00:00,0.00,24.00,1014.00,24.40,-1.00,503.60,0.40,1.50,266.00
2017-06-09,11:00:00,0.00,25.00,1014.80,25.40,-1.00,815.32,0.50,1.80,296.00
2017-06-09,12:00:00,0.00,26.00,1015.20,28.30,98.00,2168.05,1.90,3.90,162.00
2017-06-09,13:00:00,0.00,29.00,1015.30,29.40,87.00,2770.88,2.00,4.80,166.00
2017-06-09,14:00:00,0.00,30.00,1014.80,29.30,78.00,3031.14,2.30,7.00,146.00
2017-06-09,15:00:00,0.00,31.00,1014.40,30.00,77.00,2970.73,2.70,7.50,142.00
2017-06-09,16:00:00,0.00,32.00,1013.40,30.00,74.00,2362.74,2.10,7.50,139.00
2017-06-09,17:00:00,0.00,32.00,1012.50,30.30,74.00,4503.19,2.40,6.10,158.00
2017-06-09,18:00:00,0.00,32.00,1012.10,29.60,76.00,3512.92,1.80,6.20,149.00
2017-06-09,19:00:00,0.00,31.00,1012.20,29.30,81.00,1721.35,1.80,5.40,147.00
2017-06-10,00:00:00,0.20,25.00,1014.80,23.40,-1.00,-2.51,1.00,3.90,212.00
2017-06-10,01:00:00,0.00,24.00,1014.90,23.30,-1.00,-2.50,0.70,3.70,215.00
2017-06-10,02:00:00,0.00,24.00,1014.90,23.20,-1.00,-3.27,0.60,2.50,206.00
2017-06-10,03:00:00,4.00,24.00,1015.10,23.20,-1.00,-1.69,0.40,2.90,196.00
2017-06-10,04:00:00,9.20,24.00,1014.90,22.70,-1.00,-2.61,0.80,2.40,215.00
2017-06-10,05:00:00,0.80,24.00,1014.20,22.70,-1.00,-2.33,0.60,2.40,163.00
2017-06-10,06:00:00,0.00,23.00,1013.50,22.70,-1.00,-2.53,0.40,2.90,166.00
2017-06-10,07:00:00,0.00,23.00,1013.40,22.70,-1.00,-2.88,0.50,2.00,258.00
2017-06-10,08:00:00,0.00,23.00,1013.70,22.90,-1.00,-3.10,0.20,1.30,290.00
2017-06-10,09:00:00,0.00,23.00,1014.00,22.80,-1.00,43.87,0.30,1.00,306.00
2017-06-10,10:00:00,0.00,24.00,1015.20,23.50,-1.00,319.96,0.80,2.70,54.00
2017-06-10,11:00:00,3.40,24.00,1015.70,23.60,-1.00,496.49,0.80,3.00,232.00
2017-06-10,12:00:00,0.00,25.00,1015.70,27.40,-1.00,3003.45,1.20,2.70,205.00
2017-06-10,13:00:00,0.00,28.00,1015.80,29.30,92.00,4172.04,1.40,4.50,125.00
2017-06-10,14:00:00,0.00,30.00,1015.50,29.80,82.00,2388.86,1.20,4.90,125.00
2017-06-10,15:00:00,0.00,32.00,1015.00,30.60,75.00,2583.69,2.30,4.70,122.00
2017-06-10,16:00:00,0.00,33.00,1014.10,31.10,75.00,1637.32,2.30,5.70,117.00
2017-06-10,17:00:00,0.00,32.00,1013.40,29.60,79.00,2452.14,1.30,6.40,150.00
2017-06-10,18:00:00,0.00,31.00,1012.90,28.60,80.00,1748.29,1.40,4.10,138.00
2017-06-10,19:00:00,0.00,30.00,1013.10,28.20,85.00,1625.30,1.10,5.40,161.00
2017-06-10,20:00:00,0.00,28.00,1013.20,26.00,90.00,309.41,0.70,3.00,114.00
2017-06-10,21:00:00,0.00,27.00,1013.50,25.50,93.00,3.26,2.10,6.10,122.00
2017-06-10,22:00:00,0.60,26.00,1013.70,25.40,97.00,-3.39,0.60,6.10,205.00
2017-06-10,23:00:00,0.00,25.00,1014.40,23.90,99.00,-2.93,0.40,1.50,3.00
2017-06-11,00:00:00,1.40,25.00,1014.80,24.00,100.00,-2.69,0.60,2.50,262.00
2017-06-11,01:00:00,0.20,25.00,1014.90,23.80,-1.00,-2.72,0.40,1.90,134.00
2017-06-11,02:00:00,0.00,24.00,1014.60,23.60,-1.00,-2.65,0.40,2.20,271.00
2017-06-11,03:00:00,3.40,24.00,1014.70,23.60,-1.00,-1.46,1.00,3.90,271.00
2017-06-11,04:00:00,0.60,24.00,1014.60,23.20,-1.00,-3.05,0.80,3.00,277.00
2017-06-11,05:00:00,0.00,24.00,1014.10,23.10,-1.00,-3.43,0.60,2.90,225.00
2017-06-11,06:00:00,0.00,24.00,1013.60,23.00,-1.00,-3.51,0.60,1.60,230.00
2017-06-11,07:00:00,0.00,23.00,1013.50,22.80,-1.00,-3.49,0.30,1.30,324.00
2017-06-11,08:00:00,0.00,23.00,1013.90,22.30,-1.00,-3.54,0.20,0.80,299.00
2017-06-11,09:00:00,0.20,23.00,1014.20,22.30,-1.00,37.44,0.40,1.00,318.00
2017-06-11,10:00:00,0.00,23.00,1015.00,23.70,-1.00,507.39,0.40,1.00,304.00
2017-06-11,11:00:00,0.00,25.00,1015.40,27.10,-1.00,2032.57,0.50,1.70,161.00
2017-06-11,12:00:00,0.00,28.00,1015.60,28.20,96.00,2605.75,0.90,2.70,157.00
2017-06-11,13:00:00,0.40,29.00,1015.50,29.10,93.00,2289.85,2.00,5.20,116.00
2017-06-11,14:00:00,0.00,30.00,1015.30,29.70,79.00,2550.02,1.80,5.50,122.00
2017-06-11,15:00:00,0.00,31.00,1014.90,29.60,80.00,2440.39,2.70,5.90,119.00
2017-06-11,16:00:00,0.00,31.00,1014.30,30.00,79.00,2369.96,2.40,6.90,123.00
2017-06-11,17:00:00,0.00,31.00,1013.80,29.90,79.00,3400.86,1.60,6.60,112.00
2017-06-11,18:00:00,0.00,31.00,1013.40,30.10,76.00,2637.90,2.10,7.10,125.00
2017-06-11,19:00:00,0.00,31.00,1013.50,28.50,77.00,1906.00,2.20,5.80,141.00
2017-06-11,20:00:00,0.00,29.00,1014.10,27.30,82.00,508.84,1.80,5.10,157.00
2017-06-11,21:00:00,0.80,28.00,1014.30,26.50,89.00,4.19,1.10,4.00,140.00
2017-06-11,22:00:00,0.60,26.00,1015.00,25.10,95.00,-3.50,1.20,6.60,159.00
2017-06-11,23:00:00,0.00,25.00,1015.60,23.50,97.00,-3.21,0.50,3.10,238.00
2017-06-12,00:00:00,0.00,24.00,1016.00,22.50,98.00,-2.93,0.20,1.40,294.00
2017-06-12,01:00:00,0.00,23.00,1016.10,21.90,100.00,-3.54,0.40,1.00,306.00
2017-06-12,02:00:00,0.00,23.00,1016.20,21.70,-1.00,-3.54,0.30,1.00,11.00
2017-06-12,03:00:00,0.00,22.00,1016.10,21.50,-1.00,-3.54,0.10,0.80,235.00
2017-06-12,04:00:00,0.00,22.00,1015.90,21.50,-1.00,-3.37,0.20,0.80,268.00
2017-06-12,05:00:00,0.00,22.00,1015.50,21.60,-1.00,-3.12,0.30,1.10,243.00
2017-06-12,06:00:00,0.20,22.00,1015.20,21.90,-1.00,-2.28,0.30,1.60,63.00
2017-06-12,07:00:00,0.20,22.00,1015.20,22.00,-1.00,-2.73,0.30,1.50,297.00
2017-06-12,08:00:00,0.00,22.00,1015.30,21.50,-1.00,-3.54,0.50,1.30,238.00
2017-06-12,09:00:00,0.00,22.00,1015.60,21.20,-1.00,42.06,0.30,1.30,15.00
2017-06-12,10:00:00,0.00,22.00,1015.90,23.10,-1.00,467.59,0.40,1.00,207.00
2017-06-12,11:00:00,0.00,25.00,1016.50,26.90,-1.00,2545.09,1.30,2.80,181.00
2017-06-12,12:00:00,0.00,28.00,1016.70,28.30,91.00,3739.09,1.40,4.50,178.00
2017-06-12,13:00:00,0.00,29.00,1016.70,28.40,80.00,2878.84,1.30,4.40,165.00
2017-06-12,14:00:00,0.00,30.00,1016.60,29.60,77.00,1833.23,2.00,5.10,155.00
2017-06-12,15:00:00,0.00,32.00,1016.10,30.20,68.00,1585.34,1.90,5.10,147.00
2017-06-12,16:00:00,0.00,32.00,1015.10,30.30,66.00,4349.65,1.70,5.40,138.00
2017-06-12,17:00:00,0.00,33.00,1014.00,30.10,68.00,4323.84,2.30,4.80,133.00
2017-06-12,18:00:00,0.00,32.00,1013.50,29.40,72.00,3345.58,2.30,5.70,137.00
2017-06-12,19:00:00,0.00,31.00,1013.50,28.30,74.00,1959.40,1.50,5.60,157.00
2017-06-12,20:00:00,0.00,30.00,1013.70,27.70,83.00,463.57,1.00,4.60,157.00
2017-06-12,21:00:00,0.00,27.00,1013.90,25.50,88.00,2.53,0.60,3.60,175.00
2017-06-12,22:00:00,0.00,25.00,1014.30,24.00,94.00,-3.54,0.50,2.30,183.00
2017-06-12,23:00:00,0.00,25.00,1014.80,23.70,95.00,-3.07,0.60,1.70,140.00
2017-06-13,00:00:00,0.40,25.00,1015.20,23.90,97.00,-3.40,0.90,4.70,156.00
2017-06-13,01:00:00,0.00,24.00,1015.00,23.40,98.00,-3.08,0.40,2.70,250.00
2017-06-13,02:00:00,0.00,24.00,1014.90,23.50,99.00,-3.12,0.10,1.70,172.00
2017-06-13,03:00:00,11.00,24.00,1015.30,23.50,-1.00,-1.89,0.60,4.60,247.00
2017-06-13,04:00:00,7.00,24.00,1014.70,23.30,-1.00,-2.23,0.60,2.10,240.00
2017-06-13,05:00:00,0.40,24.00,1014.20,23.50,-1.00,-2.69,0.50,2.60,24.00
2017-06-13,06:00:00,0.40,24.00,1013.70,23.60,-1.00,-2.42,0.80,2.40,208.00
2017-06-13,07:00:00,0.00,24.00,1013.80,24.10,-1.00,1.75,1.80,4.90,122.00
2017-06-13,08:00:00,0.00,24.00,1014.20,24.30,98.00,0.23,2.00,5.40,121.00
2017-06-13,09:00:00,0.00,24.00,1014.40,24.40,94.00,51.97,1.60,5.30,129.00
2017-06-13,10:00:00,0.00,24.00,1014.90,25.40,92.00,388.30,1.70,5.10,126.00
2017-06-13,11:00:00,0.00,26.00,1015.50,27.20,86.00,1726.05,2.40,6.40,128.00
2017-06-13,12:00:00,0.00,28.00,1016.00,28.70,80.00,3741.71,3.10,7.60,125.00
2017-06-13,13:00:00,0.00,30.00,1016.00,29.30,75.00,3457.28,2.20,7.60,143.00
2017-06-13,14:00:00,0.00,31.00,1015.60,29.40,75.00,2862.92,2.80,7.10,133.00
2017-06-13,15:00:00,0.00,31.00,1015.20,30.10,75.00,2903.78,2.60,7.50,149.00
2017-06-13,16:00:00,2.20,30.00,1014.20,29.10,94.00,2557.11,2.60,8.70,144.00
2017-06-13,17:00:00,0.80,29.00,1013.60,27.70,90.00,2291.04,2.80,9.80,123.00
2017-06-13,18:00:00,0.00,29.00,1013.10,27.90,93.00,2759.24,2.20,9.80,131.00
2017-06-13,19:00:00,1.20,28.00,1013.40,27.50,95.00,856.93,1.90,7.20,142.00
2017-06-13,20:00:00,0.00,26.00,1013.40,24.50,97.00,210.73,1.30,5.00,117.00
2017-06-13,21:00:00,0.60,26.00,1013.60,24.70,97.00,1.95,1.10,5.00,178.00
2017-06-13,22:00:00,0.20,25.00,1013.60,24.70,97.00,-1.27,1.60,5.70,132.00
2017-06-13,23:00:00,0.00,25.00,1014.00,25.80,94.00,2.64,2.70,5.80,131.00
2017-06-14,00:00:00,0.00,26.00,1014.40,26.00,84.00,-0.83,1.90,8.10,121.00
2017-06-14,01:00:00,0.00,26.00,1014.50,25.90,83.00,-3.21,2.30,6.20,122.00
2017-06-14,02:00:00,0.00,26.00,1014.60,25.90,84.00,-3.53,2.60,7.30,123.00
2017-06-14,03:00:00,0.00,26.00,1014.60,25.70,81.00,-3.54,2.00,6.90,123.00
2017-06-14,04:00:00,0.00,25.00,1014.40,25.50,87.00,-3.44,1.00,4.90,164.00
2017-06-14,05:00:00,0.00,25.00,1014.40,24.50,90.00,-3.07,2.00,8.00,93.00
2017-06-14,06:00:00,0.20,24.00,1014.20,24.30,94.00,-3.22,0.50,7.10,247.00
2017-06-14,07:00:00,0.00,23.00,1013.90,22.20,97.00,-2.96,0.30,1.10,255.00
2017-06-14,08:00:00,1.60,23.00,1014.70,23.00,98.00,-2.93,1.70,6.80,162.00
2017-06-14,09:00:00,0.00,23.00,1014.80,22.20,100.00,73.69,0.90,5.90,196.00
2017-06-14,10:00:00,0.20,23.00,1015.00,23.20,100.00,540.21,1.00,3.80,214.00
2017-06-14,11:00:00,0.00,25.00,1015.60,25.00,100.00,1649.99,1.70,4.80,174.00
2017-06-14,12:00:00,1.40,25.00,1016.10,24.30,98.00,1507.26,1.80,6.00,176.00
2017-06-14,13:00:00,0.20,26.00,1016.10,25.20,98.00,2640.63,1.60,5.60,168.00
2017-06-14,14:00:00,1.60,27.00,1016.00,27.20,95.00,3098.67,2.10,5.30,164.00
2017-06-14,15:00:00,0.00,29.00,1015.30,28.30,88.00,4110.94,2.60,6.70,150.00
2017-06-14,16:00:00,0.00,30.00,1014.80,28.80,80.00,3576.04,2.80,7.90,153.00
2017-06-14,17:00:00,0.00,30.00,1014.20,28.80,80.00,4356.21,2.60,7.30,148.00
2017-06-14,18:00:00,0.00,30.00,1013.70,28.90,80.00,2229.61,2.10,6.80,158.00
2017-06-14,19:00:00,0.00,28.00,1013.80,27.00,90.00,745.31,2.00,7.00,127.00
2017-06-14,20:00:00,0.00,27.00,1013.90,25.70,87.00,333.09,1.40,5.90,165.00
2017-06-14,21:00:00,0.00,26.00,1014.10,24.80,91.00,3.36,1.60,5.60,179.00
2017-06-14,22:00:00,0.00,25.00,1014.60,23.80,94.00,-3.54,1.50,5.10,185.00
2017-06-14,23:00:00,0.00,24.00,1014.90,23.30,95.00,-3.54,1.00,4.80,206.00
2017-06-15,00:00:00,0.00,24.00,1015.40,22.60,97.00,-3.54,0.50,2.60,198.00
2017-06-15,01:00:00,0.00,23.00,1015.40,23.00,98.00,-3.43,0.50,2.50,229.00
2017-06-15,02:00:00,0.00,23.00,1015.30,22.90,98.00,-3.53,0.30,1.40,286.00
2017-06-15,03:00:00,0.20,23.00,1015.20,22.60,100.00,-2.72,0.80,3.10,244.00
2017-06-15,04:00:00,0.00,23.00,1014.90,22.60,100.00,-3.15,1.20,3.50,220.00
2017-06-15,05:00:00,0.40,23.00,1014.50,22.60,100.00,-3.12,1.00,3.70,222.00
2017-06-15,06:00:00,0.80,23.00,1014.10,22.40,-1.00,-2.58,1.00,3.80,223.00
2017-06-15,07:00:00,0.80,23.00,1013.80,22.20,-1.00,-2.25,0.90,3.50,234.00
2017-06-15,08:00:00,2.00,23.00,1013.90,22.10,-1.00,-2.96,1.20,4.70,221.00
2017-06-15,09:00:00,2.80,23.00,1014.10,22.10,-1.00,17.88,0.80,4.70,225.00
2017-06-15,10:00:00,1.00,23.00,1014.50,22.00,-1.00,82.74,1.50,4.30,235.00
2017-06-15,11:00:00,5.00,23.00,1015.10,22.50,-1.00,598.20,1.80,5.00,178.00
2017-06-15,12:00:00,3.40,23.00,1015.20,23.40,-1.00,1145.71,1.00,5.20,186.00
2017-06-15,13:00:00,8.60,24.00,1015.20,24.20,-1.00,971.24,2.70,9.90,159.00
2017-06-15,14:00:00,9.00,24.00,1014.90,23.90,-1.00,1105.66,3.30,9.90,153.00
2017-06-15,15:00:00,19.00,24.00,1014.30,24.00,-1.00,858.75,2.70,10.10,119.00
2017-06-15,16:00:00,6.40,24.00,1014.40,23.60,-1.00,891.20,1.10,7.50,47.00
2017-06-16,00:00:00,0.20,23.00,1015.80,22.80,100.00,-2.36,0.30,3.50,190.00
2017-06-16,01:00:00,0.00,23.00,1015.90,22.50,-1.00,-2.86,0.50,2.10,167.00
2017-06-16,02:00:00,0.00,23.00,1016.00,23.20,-1.00,-1.88,2.20,6.70,160.00
2017-06-16,03:00:00,0.00,23.00,1015.90,23.10,99.00,-1.96,1.00,6.70,191.00
2017-06-16,04:00:00,0.00,23.00,1015.70,22.50,100.00,-2.80,1.00,2.60,208.00
2017-06-16,05:00:00,0.00,23.00,1015.20,22.10,100.00,-2.46,0.70,2.80,213.00
2017-06-16,06:00:00,0.00,23.00,1014.50,22.00,100.00,-3.50,0.60,2.70,289.00
2017-06-16,07:00:00,0.00,22.00,1014.30,21.70,-1.00,-3.23,0.30,1.80,259.00
2017-06-16,08:00:00,0.00,22.00,1014.40,21.60,-1.00,-2.98,0.10,1.10,193.00
2017-06-16,09:00:00,0.00,22.00,1014.60,21.40,-1.00,58.59,0.20,0.90,69.00
2017-06-16,10:00:00,0.00,22.00,1015.20,23.70,-1.00,699.58,0.90,2.70,179.00
2017-06-16,11:00:00,0.60,24.00,1015.80,24.00,99.00,1009.18,0.90,4.20,172.00
2017-06-16,12:00:00,1.00,25.00,1016.00,24.70,100.00,1708.76,0.70,2.90,230.00
2017-06-16,13:00:00,0.40,26.00,1016.00,26.40,98.00,2393.85,1.50,4.40,157.00
2017-06-16,14:00:00,0.00,28.00,1015.50,28.00,93.00,2704.27,1.40,5.20,160.00
2017-06-16,15:00:00,0.00,29.00,1015.10,28.70,88.00,2312.05,1.90,5.10,151.00
2017-06-16,16:00:00,0.00,31.00,1014.40,29.70,74.00,3181.86,2.20,4.60,115.00
2017-06-16,17:00:00,0.00,31.00,1013.50,29.40,73.00,4141.08,2.40,7.30,129.00
2017-06-16,18:00:00,0.00,31.00,1013.20,28.90,74.00,3417.37,2.20,6.30,127.00
2017-06-16,19:00:00,0.00,31.00,1013.20,28.50,78.00,2225.65,1.70,6.20,140.00
2017-06-16,20:00:00,0.00,29.00,1013.80,27.60,86.00,351.62,1.30,5.20,153.00
2017-06-16,21:00:00,0.00,27.00,1014.30,25.70,94.00,2.80,0.30,8.30,191.00
2017-06-16,22:00:00,0.60,26.00,1014.40,23.60,98.00,-3.14,0.50,1.30,245.00
2017-06-16,23:00:00,0.00,25.00,1014.90,23.60,100.00,-3.09,0.30,1.40,271.00
2017-06-17,00:00:00,0.00,25.00,1015.00,23.50,-1.00,-2.93,0.30,1.00,294.00
2017-06-17,01:00:00,0.00,25.00,1014.90,23.50,-1.00,-2.88,0.40,1.70,185.00
2017-06-17,02:00:00,0.00,24.00,1014.80,23.40,-1.00,-3.48,0.40,1.10,245.00
2017-06-17,03:00:00,0.00,24.00,1014.40,23.00,-1.00,-3.51,0.50,1.90,233.00
2017-06-17,04:00:00,0.00,24.00,1014.10,22.70,-1.00,-3.28,1.10,3.20,178.00
2017-06-17,05:00:00,0.00,23.00,1013.40,22.80,-1.00,-3.44,0.70,3.20,196.00
2017-06-17,06:00:00,0.00,23.00,1013.10,22.80,-1.00,-3.51,0.60,1.90,242.00
2017-06-17,07:00:00,0.00,23.00,1012.90,22.20,-1.00,-3.54,0.80,2.30,195.00
2017-06-17,08:00:00,0.00,23.00,1013.10,22.00,-1.00,-3.47,0.60,3.00,230.00
2017-06-17,09:00:00,0.00,22.00,1013.20,21.80,-1.00,40.47,0.30,1.40,167.00
2017-06-17,10:00:00,0.00,23.00,1013.80,23.70,-1.00,447.70,0.60,1.80,185.00
2017-06-17,11:00:00,0.00,25.00,1014.10,26.10,100.00,1858.83,1.30,4.50,163.00
2017-06-17,12:00:00,0.00,27.00,1014.40,28.10,94.00,2306.69,1.40,5.80,169.00
2017-06-17,13:00:00,0.20,29.00,1014.20,28.40,82.00,3177.90,2.70,6.40,147.00
2017-06-17,14:00:00,0.00,29.00,1013.90,28.70,80.00,3457.13,3.30,7.20,143.00
2017-06-17,15:00:00,3.20,30.00,1013.40,29.10,90.00,2911.84,2.80,9.10,127.00
2017-06-17,16:00:00,0.80,28.00,1013.10,27.60,96.00,2534.06,2.20,9.10,147.00
2017-06-17,17:00:00,0.00,30.00,1012.10,28.50,86.00,4238.67,2.80,7.70,134.00
2017-06-17,18:00:00,1.80,29.00,1011.70,28.20,94.00,2264.57,1.20,7.80,148.00
2017-06-17,19:00:00,0.00,28.00,1011.70,26.70,94.00,1420.88,2.00,5.70,154.00
2017-06-17,20:00:00,0.00,27.00,1011.90,26.10,88.00,493.34,1.50,6.70,158.00
2017-06-17,21:00:00,0.00,26.00,1012.30,25.10,93.00,6.99,1.10,5.50,166.00
2017-06-17,22:00:00,1.00,25.00,1012.80,24.10,96.00,-3.52,1.30,6.10,151.00
2017-06-17,23:00:00,0.20,25.00,1013.30,23.80,97.00,-3.45,0.40,4.50,183.00
2017-06-18,00:00:00,0.00,24.00,1013.50,23.40,100.00,-3.33,0.60,3.00,189.00
2017-06-18,01:00:00,1.40,24.00,1013.60,23.40,-1.00,-3.40,0.60,2.20,193.00
2017-06-18,02:00:00,0.40,24.00,1013.60,23.40,-1.00,-2.84,0.80,2.50,240.00
2017-06-18,03:00:00,0.20,24.00,1013.30,23.10,-1.00,-3.06,0.30,1.80,179.00
2017-06-18,04:00:00,0.00,24.00,1012.90,22.90,-1.00,-2.65,0.50,0.90,271.00
2017-06-18,05:00:00,1.80,24.00,1012.40,23.00,-1.00,-2.26,0.60,3.90,258.00
2017-06-18,06:00:00,0.00,23.00,1011.70,22.90,-1.00,-3.32,0.50,1.20,240.00
2017-06-18,07:00:00,0.00,23.00,1011.70,22.80,-1.00,-2.91,0.40,1.50,250.00
2017-06-18,08:00:00,0.20,23.00,1011.80,22.60,-1.00,-2.82,0.60,1.10,312.00
2017-06-18,09:00:00,0.00,23.00,1012.00,22.70,-1.00,49.90,0.30,1.10,329.00
2017-06-18,10:00:00,0.00,24.00,1012.70,25.20,-1.00,760.66,0.40,1.30,20.00
2017-06-18,11:00:00,0.00,25.00,1013.20,26.40,100.00,1404.25,1.10,3.60,131.00
2017-06-18,12:00:00,0.00,27.00,1013.30,28.50,96.00,2712.68,2.20,6.70,120.00
2017-06-18,13:00:00,0.00,29.00,1013.30,29.60,79.00,4634.51,2.00,6.30,121.00
2017-06-18,14:00:00,0.00,31.00,1013.00,30.10,72.00,3681.36,2.10,6.80,119.00
2017-06-18,15:00:00,0.00,31.00,1012.60,30.40,73.00,2615.63,2.40,6.80,103.00
2017-06-18,16:00:00,0.00,32.00,1012.00,30.20,74.00,1959.56,2.30,6.70,101.00
2017-06-18,17:00:00,0.00,30.00,1011.20,28.70,84.00,2009.34,1.70,5.90,171.00
2017-06-18,18:00:00,0.00,29.00,1011.30,27.50,87.00,1741.28,1.20,5.90,168.00
2017-06-18,19:00:00,0.00,28.00,1011.40,26.70,87.00,747.75,1.60,6.50,148.00
2017-06-18,20:00:00,0.00,27.00,1012.10,25.70,90.00,277.80,1.10,4.90,161.00
2017-06-18,21:00:00,0.00,27.00,1012.60,25.60,90.00,2.79,1.30,5.90,154.00
2017-06-18,22:00:00,0.00,26.00,1013.20,25.50,92.00,-3.31,2.50,8.30,122.00
2017-06-18,23:00:00,0.00,25.00,1013.60,25.50,95.00,-3.09,0.20,9.90,323.00
2017-06-19,00:00:00,0.20,25.00,1014.10,24.20,97.00,-3.41,1.30,5.10,103.00
2017-06-19,01:00:00,0.00,25.00,1014.00,24.20,96.00,-3.50,0.90,4.30,188.00
2017-06-19,02:00:00,4.00,24.00,1014.00,23.60,98.00,-2.86,0.80,5.10,201.00
2017-06-19,03:00:00,3.80,24.00,1013.60,23.20,100.00,-2.40,1.90,6.40,173.00
2017-06-19,04:00:00,2.20,24.00,1013.20,23.70,-1.00,-2.62,2.10,6.80,142.00
2017-06-19,05:00:00,0.00,24.00,1012.60,23.90,100.00,-0.36,1.70,6.70,143.00
2017-06-19,06:00:00,0.00,24.00,1012.30,24.10,97.00,3.16,1.60,4.80,135.00
2017-06-19,07:00:00,0.00,24.00,1012.50,23.80,93.00,-2.56,1.00,4.00,136.00
2017-06-19,08:00:00,0.00,23.00,1013.00,22.60,97.00,-3.52,0.70,2.30,163.00
2017-06-19,09:00:00,0.00,23.00,1013.20,22.90,98.00,53.47,0.50,3.40,160.00
2017-06-19,10:00:00,0.00,23.00,1013.80,23.90,99.00,482.62,0.80,2.30,164.00
2017-06-19,11:00:00,0.00,25.00,1014.60,27.00,99.00,2404.16,2.00,5.90,148.00
2017-06-19,12:00:00,0.00,28.00,1014.80,28.00,76.00,3389.80,2.40,8.10,135.00
2017-06-19,13:00:00,0.00,29.00,1014.70,28.10,75.00,3412.43,2.80,7.30,148.00
2017-06-19,14:00:00,0.00,30.00,1014.50,29.10,72.00,1989.08,2.60,7.50,146.00
2017-06-19,15:00:00,0.00,30.00,1014.10,29.30,72.00,2566.29,2.10,7.00,164.00
2017-06-19,16:00:00,0.00,31.00,1013.40,29.70,67.00,3839.23,2.70,6.80,145.00
2017-06-19,17:00:00,0.00,30.00,1012.70,28.80,83.00,2563.68,3.00,8.00,134.00
2017-06-19,18:00:00,0.00,29.00,1012.60,27.50,83.00,1944.19,1.50,7.40,156.00
2017-06-19,19:00:00,0.00,29.00,1012.50,27.70,82.00,1265.95,1.90,7.00,141.00
2017-06-19,20:00:00,0.60,27.00,1013.00,26.40,95.00,180.39,1.00,7.10,171.00
2017-06-19,21:00:00,0.00,25.00,1013.40,23.60,97.00,3.97,0.60,2.80,178.00
